| n | Iterative C | Recursive C | Dynamic Programming  C | Iterative P | Recursive P | Dynamic Programming  P |
| 5719 | 0.00241  |    -     | 0.00224  |0.04746  |    -     |    -     |
| 5720 | 0.00232  |    -     | 0.00227  |0.04445  |    -     |    -     |
| 5721 | 0.00255  |    -     | 0.00233  |0.04750  |    -     |    -     |
| 5722 | 0.00235  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5723 | 0.00225  |    -     | 0.00212  |0.04734  |    -     |    -     |
| 5724 | 0.00224  |    -     | 0.00209  |0.04733  |    -     |    -     |
| 5725 | 0.00232  |    -     | 0.00221  |0.04030  |    -     |    -     |
| 5726 | 0.00242  |    -     | 0.00223  |0.04744  |    -     |    -     |
| 5727 | 0.00251  |    -     | 0.00229  |0.04752  |    -     |    -     |
| 5728 | 0.00235  |    -     | 0.00222  |0.04747  |    -     |    -     |
| 5729 | 0.00240  |    -     | 0.00227  |0.04749  |    -     |    -     |
| 5730 | 0.00234  |    -     | 0.00224  |0.04742  |    -     |    -     |
| 5731 | 0.00237  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 5732 | 0.00236  |    -     | 0.00222  |0.04739  |    -     |    -     |
| 5733 | 0.00247  |    -     | 0.00230  |0.04743  |    -     |    -     |
| 5734 | 0.00241  |    -     | 0.00225  |0.04747  |    -     |    -     |
| 5735 | 0.00235  |    -     | 0.00223  |0.04739  |    -     |    -     |
| 5736 | 0.00232  |    -     | 0.00221  |0.04518  |    -     |    -     |
| 5737 | 0.00226  |    -     | 0.00228  |0.04579  |    -     |    -     |
| 5738 | 0.00251  |    -     | 0.00221  |0.04742  |    -     |    -     |
| 5739 | 0.00235  |    -     | 0.00220  |0.04739  |    -     |    -     |
| 5740 | 0.00245  |    -     | 0.00232  |0.04752  |    -     |    -     |
| 5741 | 0.00235  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 5742 | 0.00228  |    -     | 0.00210  |0.04734  |    -     |    -     |
| 5743 | 0.00239  |    -     | 0.00220  |0.04733  |    -     |    -     |
| 5744 | 0.00237  |    -     | 0.00225  |0.04745  |    -     |    -     |
| 5745 | 0.00239  |    -     | 0.00224  |0.04748  |    -     |    -     |
| 5746 | 0.00234  |    -     | 0.00220  |0.04746  |    -     |    -     |
| 5747 | 0.00240  |    -     | 0.00218  |0.04745  |    -     |    -     |
| 5748 | 0.00239  |    -     | 0.00215  |0.04746  |    -     |    -     |
| 5749 | 0.00241  |    -     | 0.00229  |0.04575  |    -     |    -     |
| 5750 | 0.00237  |    -     | 0.00228  |0.04535  |    -     |    -     |
| 5751 | 0.00238  |    -     | 0.00225  |0.04720  |    -     |    -     |
| 5752 | 0.00232  |    -     | 0.00217  |0.04743  |    -     |    -     |
| 5753 | 0.00243  |    -     | 0.00226  |0.04407  |    -     |    -     |
| 5754 | 0.00240  |    -     | 0.00229  |0.04744  |    -     |    -     |
| 5755 | 0.00240  |    -     | 0.00224  |0.04750  |    -     |    -     |
| 5756 | 0.00233  |    -     | 0.00219  |0.04737  |    -     |    -     |
| 5757 | 0.00247  |    -     | 0.00228  |0.04746  |    -     |    -     |
| 5758 | 0.00244  |    -     | 0.00224  |0.04747  |    -     |    -     |
| 5759 | 0.00233  |    -     | 0.00221  |0.04745  |    -     |    -     |
| 5760 | 0.00233  |    -     | 0.00223  |0.04747  |    -     |    -     |
| 5761 | 0.00230  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5762 | 0.00236  |    -     | 0.00220  |0.04751  |    -     |    -     |
| 5763 | 0.00233  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5764 | 0.00233  |    -     | 0.00223  |0.04734  |    -     |    -     |
| 5765 | 0.00236  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 5766 | 0.00238  |    -     | 0.00222  |0.04748  |    -     |    -     |
| 5767 | 0.00231  |    -     | 0.00217  |0.04199  |    -     |    -     |
| 5768 | 0.00235  |    -     | 0.00225  |0.04747  |    -     |    -     |
| 5769 | 0.00233  |    -     | 0.00230  |0.04748  |    -     |    -     |
| 5770 | 0.00242  |    -     | 0.00224  |0.04743  |    -     |    -     |
| 5771 | 0.00248  |    -     | 0.00225  |0.04715  |    -     |    -     |
| 5772 | 0.00238  |    -     | 0.00225  |0.04742  |    -     |    -     |
| 5773 | 0.00239  |    -     | 0.00223  |0.04413  |    -     |    -     |
| 5774 | 0.00241  |    -     | 0.00225  |0.04732  |    -     |    -     |
| 5775 | 0.00239  |    -     | 0.00223  |0.04751  |    -     |    -     |
| 5776 | 0.00234  |    -     | 0.00212  |0.04790  |    -     |    -     |
| 5777 | 0.00245  |    -     | 0.00217  |0.04752  |    -     |    -     |
| 5778 | 0.00239  |    -     | 0.00225  |0.04741  |    -     |    -     |
| 5779 | 0.00239  |    -     | 0.00229  |0.04746  |    -     |    -     |
| 5780 | 0.00229  |    -     | 0.00224  |0.04748  |    -     |    -     |
| 5781 | 0.00234  |    -     | 0.00221  |0.04564  |    -     |    -     |
| 5782 | 0.00238  |    -     | 0.00220  |0.04743  |    -     |    -     |
| 5783 | 0.00235  |    -     | 0.00219  |0.04747  |    -     |    -     |
| 5784 | 0.00233  |    -     | 0.00219  |0.04632  |    -     |    -     |
| 5785 | 0.00233  |    -     | 0.00226  |0.04742  |    -     |    -     |
| 5786 | 0.00241  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 5787 | 0.00233  |    -     | 0.00221  |0.04067  |    -     |    -     |
| 5788 | 0.00228  |    -     | 0.00220  |0.04747  |    -     |    -     |
| 5789 | 0.00238  |    -     | 0.00221  |0.04743  |    -     |    -     |
| 5790 | 0.00231  |    -     | 0.00222  |0.04747  |    -     |    -     |
| 5791 | 0.00235  |    -     | 0.00219  |0.04744  |    -     |    -     |
| 5792 | 0.00239  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 5793 | 0.00237  |    -     | 0.00216  |0.04739  |    -     |    -     |
| 5794 | 0.00237  |    -     | 0.00218  |0.04183  |    -     |    -     |
| 5795 | 0.00232  |    -     | 0.00220  |0.04737  |    -     |    -     |
| 5796 | 0.00235  |    -     | 0.00229  |0.04750  |    -     |    -     |
| 5797 | 0.00235  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 5798 | 0.00236  |    -     | 0.00218  |0.04740  |    -     |    -     |
| 5799 | 0.00222  |    -     | 0.00208  |0.04735  |    -     |    -     |
| 5800 | 0.00236  |    -     | 0.00220  |0.04742  |    -     |    -     |
| 5801 | 0.00234  |    -     | 0.00217  |0.04737  |    -     |    -     |
| 5802 | 0.00231  |    -     | 0.00222  |0.04745  |    -     |    -     |
| 5803 | 0.00234  |    -     | 0.00219  |0.04745  |    -     |    -     |
| 5804 | 0.00231  |    -     | 0.00218  |0.04744  |    -     |    -     |
| 5805 | 0.00237  |    -     | 0.00221  |0.04742  |    -     |    -     |
| 5806 | 0.00240  |    -     | 0.00219  |0.04619  |    -     |    -     |
| 5807 | 0.00234  |    -     | 0.00223  |0.04703  |    -     |    -     |
| 5808 | 0.00240  |    -     | 0.00222  |0.04742  |    -     |    -     |
| 5809 | 0.00240  |    -     | 0.00220  |0.04733  |    -     |    -     |
| 5810 | 0.00239  |    -     | 0.00219  |0.04743  |    -     |    -     |
| 5811 | 0.00238  |    -     | 0.00225  |0.04744  |    -     |    -     |
| 5812 | 0.00234  |    -     | 0.00220  |0.04747  |    -     |    -     |
| 5813 | 0.00230  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 5814 | 0.00241  |    -     | 0.00220  |0.04745  |    -     |    -     |
| 5815 | 0.00241  |    -     | 0.00229  |0.04742  |    -     |    -     |
| 5816 | 0.00239  |    -     | 0.00221  |0.04749  |    -     |    -     |
| 5817 | 0.00247  |    -     | 0.00225  |0.04748  |    -     |    -     |
| 5818 | 0.00241  |    -     | 0.00227  |0.04744  |    -     |    -     |
| 5819 | 0.00237  |    -     | 0.00217  |0.04743  |    -     |    -     |
| 5820 | 0.00235  |    -     | 0.00223  |0.04744  |    -     |    -     |
| 5821 | 0.00236  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5822 | 0.00244  |    -     | 0.00215  |0.04740  |    -     |    -     |
| 5823 | 0.00240  |    -     | 0.00220  |0.04224  |    -     |    -     |
| 5824 | 0.00230  |    -     | 0.00219  |0.04742  |    -     |    -     |
| 5825 | 0.00236  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5826 | 0.00248  |    -     | 0.00221  |0.04743  |    -     |    -     |
| 5827 | 0.00232  |    -     | 0.00218  |0.04745  |    -     |    -     |
| 5828 | 0.00234  |    -     | 0.00221  |0.04749  |    -     |    -     |
| 5829 | 0.00225  |    -     | 0.00212  |0.04731  |    -     |    -     |
| 5830 | 0.00224  |    -     | 0.00209  |0.04734  |    -     |    -     |
| 5831 | 0.00235  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5832 | 0.00242  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5833 | 0.00233  |    -     | 0.00219  |0.04745  |    -     |    -     |
| 5834 | 0.00232  |    -     | 0.00213  |0.04748  |    -     |    -     |
| 5835 | 0.00248  |    -     | 0.00222  |0.04747  |    -     |    -     |
| 5836 | 0.00240  |    -     | 0.00225  |0.04744  |    -     |    -     |
| 5837 | 0.00235  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 5838 | 0.00238  |    -     | 0.00218  |0.04723  |    -     |    -     |
| 5839 | 0.00225  |    -     | 0.00206  |0.04731  |    -     |    -     |
| 5840 | 0.00232  |    -     | 0.00225  |0.04746  |    -     |    -     |
| 5841 | 0.00240  |    -     | 0.00221  |0.04739  |    -     |    -     |
| 5842 | 0.00234  |    -     | 0.00220  |0.04737  |    -     |    -     |
| 5843 | 0.00240  |    -     | 0.00223  |0.04412  |    -     |    -     |
| 5844 | 0.00244  |    -     | 0.00224  |0.04741  |    -     |    -     |
| 5845 | 0.00237  |    -     | 0.00215  |0.04737  |    -     |    -     |
| 5846 | 0.00237  |    -     | 0.00219  |0.04418  |    -     |    -     |
| 5847 | 0.00239  |    -     | 0.00221  |0.04737  |    -     |    -     |
| 5848 | 0.00238  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5849 | 0.00237  |    -     | 0.00220  |0.04743  |    -     |    -     |
| 5850 | 0.00242  |    -     | 0.00220  |0.04743  |    -     |    -     |
| 5851 | 0.00228  |    -     | 0.00217  |0.03851  |    -     |    -     |
| 5852 | 0.00235  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 5853 | 0.00232  |    -     | 0.00219  |0.04737  |    -     |    -     |
| 5854 | 0.00239  |    -     | 0.00228  |0.04746  |    -     |    -     |
| 5855 | 0.00230  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 5856 | 0.00229  |    -     | 0.00225  |0.04743  |    -     |    -     |
| 5857 | 0.00230  |    -     | 0.00227  |0.04746  |    -     |    -     |
| 5858 | 0.00233  |    -     | 0.00224  |0.04747  |    -     |    -     |
| 5859 | 0.00235  |    -     | 0.00223  |0.04749  |    -     |    -     |
| 5860 | 0.00233  |    -     | 0.00218  |0.04742  |    -     |    -     |
| 5861 | 0.00232  |    -     | 0.00224  |0.04745  |    -     |    -     |
| 5862 | 0.00229  |    -     | 0.00226  |0.04541  |    -     |    -     |
| 5863 | 0.00228  |    -     | 0.00227  |0.04733  |    -     |    -     |
| 5864 | 0.00240  |    -     | 0.00225  |0.04746  |    -     |    -     |
| 5865 | 0.00238  |    -     | 0.00224  |0.04746  |    -     |    -     |
| 5866 | 0.00239  |    -     | 0.00217  |0.04740  |    -     |    -     |
| 5867 | 0.00235  |    -     | 0.00221  |0.04746  |    -     |    -     |
| 5868 | 0.00236  |    -     | 0.00226  |0.04742  |    -     |    -     |
| 5869 | 0.00232  |    -     | 0.00224  |0.04641  |    -     |    -     |
| 5870 | 0.00242  |    -     | 0.00223  |0.04737  |    -     |    -     |
| 5871 | 0.00238  |    -     | 0.00224  |0.04739  |    -     |    -     |
| 5872 | 0.00238  |    -     | 0.00225  |0.04741  |    -     |    -     |
| 5873 | 0.00238  |    -     | 0.00227  |0.04740  |    -     |    -     |
| 5874 | 0.00241  |    -     | 0.00224  |0.04743  |    -     |    -     |
| 5875 | 0.00235  |    -     | 0.00219  |0.04734  |    -     |    -     |
| 5876 | 0.00240  |    -     | 0.00221  |0.04745  |    -     |    -     |
| 5877 | 0.00232  |    -     | 0.00220  |0.04742  |    -     |    -     |
| 5878 | 0.00241  |    -     | 0.00223  |0.04636  |    -     |    -     |
| 5879 | 0.00232  |    -     | 0.00219  |0.04677  |    -     |    -     |
| 5880 | 0.00230  |    -     | 0.00222  |0.04744  |    -     |    -     |
| 5881 | 0.00223  |    -     | 0.00217  |0.04479  |    -     |    -     |
| 5882 | 0.00239  |    -     | 0.00216  |0.04472  |    -     |    -     |
| 5883 | 0.00240  |    -     | 0.00225  |0.04750  |    -     |    -     |
| 5884 | 0.00237  |    -     | 0.00222  |0.04478  |    -     |    -     |
| 5885 | 0.00238  |    -     | 0.00230  |0.04747  |    -     |    -     |
| 5886 | 0.00238  |    -     | 0.00217  |0.04350  |    -     |    -     |
| 5887 | 0.00229  |    -     | 0.00227  |0.04757  |    -     |    -     |
| 5888 | 0.00245  |    -     | 0.00225  |0.04467  |    -     |    -     |
| 5889 | 0.00235  |    -     | 0.00222  |0.04744  |    -     |    -     |
| 5890 | 0.00242  |    -     | 0.00215  |0.04353  |    -     |    -     |
| 5891 | 0.00234  |    -     | 0.00222  |0.04634  |    -     |    -     |
| 5892 | 0.00234  |    -     | 0.00222  |0.04647  |    -     |    -     |
| 5893 | 0.00242  |    -     | 0.00215  |0.04750  |    -     |    -     |
| 5894 | 0.00239  |    -     | 0.00228  |0.04746  |    -     |    -     |
| 5895 | 0.00234  |    -     | 0.00226  |0.04746  |    -     |    -     |
| 5896 | 0.00227  |    -     | 0.00208  |0.04732  |    -     |    -     |
| 5897 | 0.00240  |    -     | 0.00226  |0.04480  |    -     |    -     |
| 5898 | 0.00236  |    -     | 0.00216  |0.04747  |    -     |    -     |
| 5899 | 0.00228  |    -     | 0.00212  |0.04729  |    -     |    -     |
| 5900 | 0.00227  |    -     | 0.00210  |0.04733  |    -     |    -     |
| 5901 | 0.00238  |    -     | 0.00229  |0.04051  |    -     |    -     |
| 5902 | 0.00236  |    -     | 0.00225  |0.04633  |    -     |    -     |
| 5903 | 0.00238  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 5904 | 0.00233  |    -     | 0.00218  |0.04346  |    -     |    -     |
| 5905 | 0.00231  |    -     | 0.00217  |0.04737  |    -     |    -     |
| 5906 | 0.00241  |    -     | 0.00219  |0.04744  |    -     |    -     |
| 5907 | 0.00237  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 5908 | 0.00235  |    -     | 0.00221  |0.04738  |    -     |    -     |
| 5909 | 0.00236  |    -     | 0.00221  |0.04351  |    -     |    -     |
| 5910 | 0.00237  |    -     | 0.00221  |0.04740  |    -     |    -     |
| 5911 | 0.00234  |    -     | 0.00217  |0.04733  |    -     |    -     |
| 5912 | 0.00220  |    -     | 0.00225  |0.04477  |    -     |    -     |
| 5913 | 0.00238  |    -     | 0.00227  |0.04746  |    -     |    -     |
| 5914 | 0.00238  |    -     | 0.00219  |0.04749  |    -     |    -     |
| 5915 | 0.00232  |    -     | 0.00219  |0.04743  |    -     |    -     |
| 5916 | 0.00233  |    -     | 0.00219  |0.04737  |    -     |    -     |
| 5917 | 0.00233  |    -     | 0.00218  |0.04485  |    -     |    -     |
| 5918 | 0.00234  |    -     | 0.00224  |0.04721  |    -     |    -     |
| 5919 | 0.00233  |    -     | 0.00223  |0.04741  |    -     |    -     |
| 5920 | 0.00238  |    -     | 0.00219  |0.04740  |    -     |    -     |
| 5921 | 0.00237  |    -     | 0.00224  |0.04738  |    -     |    -     |
| 5922 | 0.00241  |    -     | 0.00221  |0.04744  |    -     |    -     |
| 5923 | 0.00235  |    -     | 0.00223  |0.04745  |    -     |    -     |
| 5924 | 0.00232  |    -     | 0.00211  |0.04742  |    -     |    -     |
| 5925 | 0.00233  |    -     | 0.00222  |0.04487  |    -     |    -     |
| 5926 | 0.00243  |    -     | 0.00225  |0.04744  |    -     |    -     |
| 5927 | 0.00235  |    -     | 0.00222  |0.04737  |    -     |    -     |
| 5928 | 0.00238  |    -     | 0.00222  |0.04740  |    -     |    -     |
| 5929 | 0.00233  |    -     | 0.00219  |0.04126  |    -     |    -     |
| 5930 | 0.00223  |    -     | 0.00216  |0.04737  |    -     |    -     |
| 5931 | 0.00233  |    -     | 0.00221  |0.04742  |    -     |    -     |
| 5932 | 0.00235  |    -     | 0.00228  |0.04733  |    -     |    -     |
| 5933 | 0.00230  |    -     | 0.00218  |0.04743  |    -     |    -     |
| 5934 | 0.00240  |    -     | 0.00220  |0.04740  |    -     |    -     |
| 5935 | 0.00239  |    -     | 0.00222  |0.04743  |    -     |    -     |
| 5936 | 0.00227  |    -     | 0.00210  |0.04729  |    -     |    -     |
| 5937 | 0.00223  |    -     | 0.00209  |0.04731  |    -     |    -     |
| 5938 | 0.00237  |    -     | 0.00225  |0.04743  |    -     |    -     |
| 5939 | 0.00239  |    -     | 0.00222  |0.04741  |    -     |    -     |
| 5940 | 0.00229  |    -     | 0.00217  |0.04739  |    -     |    -     |
| 5941 | 0.00237  |    -     | 0.00222  |0.04744  |    -     |    -     |
| 5942 | 0.00238  |    -     | 0.00220  |0.04739  |    -     |    -     |
| 5943 | 0.00234  |    -     | 0.00223  |0.04743  |    -     |    -     |
| 5944 | 0.00234  |    -     | 0.00221  |0.04736  |    -     |    -     |
| 5945 | 0.00236  |    -     | 0.00219  |0.04700  |    -     |    -     |
| 5946 | 0.00245  |    -     | 0.00225  |0.04745  |    -     |    -     |
| 5947 | 0.00235  |    -     | 0.00223  |0.04740  |    -     |    -     |
| 5948 | 0.00238  |    -     | 0.00220  |0.04525  |    -     |    -     |
| 5949 | 0.00232  |    -     | 0.00222  |0.04742  |    -     |    -     |
| 5950 | 0.00241  |    -     | 0.00220  |0.04741  |    -     |    -     |
| 5951 | 0.00241  |    -     | 0.00229  |0.04748  |    -     |    -     |
| 5952 | 0.00243  |    -     | 0.00221  |0.04737  |    -     |    -     |
| 5953 | 0.00235  |    -     | 0.00224  |0.04743  |    -     |    -     |
| 5954 | 0.00238  |    -     | 0.00223  |0.04742  |    -     |    -     |
| 5955 | 0.00235  |    -     | 0.00220  |0.04743  |    -     |    -     |
| 5956 | 0.00234  |    -     | 0.00221  |0.04735  |    -     |    -     |
| 5957 | 0.00234  |    -     | 0.00214  |0.04741  |    -     |    -     |
| 5958 | 0.00239  |    -     | 0.00220  |0.04744  |    -     |    -     |
| 5959 | 0.00234  |    -     | 0.00222  |0.04742  |    -     |    -     |
| 5960 | 0.00234  |    -     | 0.00221  |0.04748  |    -     |    -     |
| 5961 | 0.00234  |    -     | 0.00226  |0.04732  |    -     |    -     |
| 5962 | 0.00244  |    -     | 0.00222  |0.04737  |    -     |    -     |
| 5963 | 0.00236  |    -     | 0.00224  |0.04601  |    -     |    -     |
| 5964 | 0.00231  |    -     | 0.00220  |0.04730  |    -     |    -     |
| 5965 | 0.00244  |    -     | 0.00223  |0.04746  |    -     |    -     |
| 5966 | 0.00239  |    -     | 0.00219  |0.04745  |    -     |    -     |
| 5967 | 0.00235  |    -     | 0.00219  |0.04746  |    -     |    -     |
| 5968 | 0.00232  |    -     | 0.00218  |0.04681  |    -     |    -     |
| 5969 | 0.00229  |    -     | 0.00220  |0.04741  |    -     |    -     |
| 5970 | 0.00220  |    -     | 0.00218  |0.04752  |    -     |    -     |
